"content","timestamp","post__pagename","post__timestamp","post__message","target__display","target__headline","target__url","target__description","target__image__src","target__image__label"
"Indholdet af fluor overstiger 1,5mg/L, hvorfor det ikke anses som egnet til børn under 7 år. #StopClickBait","31-10-2016 09:30","","","","jyllands-posten.dk","Derfor er der en advarsel på din mineralvand","http://jyllands-posten.dk/livsstil/familiesundhed/sundhed/ECE9073558/derfor-er-der-en-advarsel-paa-din-mineralvand/","Fluorindholdet i mineralvand kan være så højt, at det ikke vil blive godkendt som drikkevand fra hanen.","images/image_560.jpg","Ingen automatisk alttekst tilgængelig."
"Manden var deprimeret efter hans kones død samme år. De er bedste venner nu. #StopClickBait","31-10-2016 08:40","","","","ekstrabladet.dk","Fire-årige Norah råbte efter Dan i supermarkedet - det ændrede hans liv for altid","http://ekstrabladet.dk/nyheder/samfund/fire-aarige-norah-raabte-efter-dan-i-supermarkedet-det-aendrede-hans-liv-for-altid/6375361","Noget ved 82-årige Dan Peterson fangede lille Norahs opmærksomhed. Det viste sig, at han havde hårdt brug for den","images/image_561.jpg","Billedet indeholder sandsynligvis: en eller flere personer og folk, der sidder"
"Papegøjen. Konen forsøgte at bruge papegøjen som bevismateriale for politiet, men det var ikke tilstrækkeligt. (Kuwait) #StopClickBait","27-10-2016 09:19","","","","bt.dk","Han var sin kone utro - men blev afsløret af den mest utænkelige af alle i hjemmet","http://www.bt.dk/udland/han-var-sin-kone-utro-men-blev-afsloeret-af-den-mest-utaenkelige-af-alle-i-hjemmet","Læs mere her.","images/image_562.jpg","Billedet indeholder sandsynligvis: en eller flere personer og folk, der sover"
"Tyven stjæler en bilradio der ikke virker, og taber hvad der svarer til ~110kr på forsædet. #StopClickBait","11-10-2016 16:29","","","","ekstrabladet.dk","Tom fryder sig vildt, da han ser, hvad en tyv har stjålet fra hans bil","http://ekstrabladet.dk/vrangen/tom-fryder-sig-vildt-da-han-ser-hvad-en-tyv-har-stjaalet-fra-hans-bil/6342578","En tyv endte med både at efterlade penge til Tom OG hjælpe ham med et besværligt problem","images/image_563.jpg","Ingen automatisk alternativ tekst tilgængelig."
"Kunst. #StopClickBait","05-10-2016 16:56","","","","bt.dk","Bomberyddere undersøgte mistænksomme kasser på Amager: Indholdet viste sig at være overraskende","http://www.bt.dk/krimi/bomberyddere-undersoegte-mistaenksomme-kasser-paa-amager-indholdet-viste-sig-at-vaer","","",""
"Fejl 1: Han rækker ud efter sin mobil da den ringer under køreprøven. Fejl 2: Han overser derefter at han har højre-vigepligt, og dumper. #StopClickBait","05-10-2016 10:05","","","","newsbreak.dk","Dumpet til køreprøve: Her er hvad eleven gjorde forkert","http://newsbreak.dk/dumpet-koereproeve-eleven-gjorde/","Elev blev dumpet til køreprøve tirsdag formiddag fordi han lavede to alvorlige fejl - se i artiklen hvad fejlene bestod af.","images/image_564.jpg","Billedet indeholder sandsynligvis: en eller flere personer og folk, der sidder"
"Han hjalp en udmattet enlig mor ombord på flyet med at trøste dennes baby(den begyndte at græde under flyveturen). #StopClickBait","05-10-2016 09:50","","","","dk.newsner.com","Passageren tager et billede af den fremmede - hvad han gør er alt andet end en selvfølge","http://dk.newsner.com/den-fremmede-mands-venlige-gestus-pa-flyet-far-internettet-til-at-juble/om/familie","Manden hyldes nu på de sociale medier for sin indsats.","images/image_565.jpg","Billedet indeholder sandsynligvis: en eller flere personer og folk, der sidder"
"Kvælning, da hun havde viklet sig ind i persiennesnoren. #StopClickBait","05-10-2016 09:18","","","","newsbreak.dk","Efter lille piges død: Nu advares småbørns-forældre - Newsbreak.dk","http://newsbreak.dk/lille-piges-doed-advares-smaaboerns-foraeldre/","16 måneder Bronwyn døde efter at lide samme skæbne som mange små børn i en desværre alt for almindelig ulykke i hjemmet.","images/image_566.jpg","Billedet indeholder sandsynligvis: en eller flere personer og indendørs"
"En levende nyfødt pige, og skelettet af en anden baby. #StopClickBait","30-09-2016 20:05","","","","bt.dk","LIGE NU: Tysk kvinde anholdt efter grusomt fund i kuffert","http://www.bt.dk/content/item/1003622","Læs mere her.","images/image_567.jpg","Billedet indeholder sandsynligvis: bil og friluftsliv"
"Hun skrev på Gatwicks Facebook-side. #StopClickBait","30-09-2016 08:39","","","","bt.dk","Har du sendt pinlige beskeder til eks'en i fuldskab? Annie gjorde noget endnu mere skørt","http://www.bt.dk/viralt/har-du-sendt-pinlige-beskeder-til-eksen-i-fuldskab-annie-gjorde-noget-endnu-mere-sk","","",""
"Saszeline Emanuelle Dreyer. #StopClickBait","29-09-2016 18:19","","","","bt.dk","Saseline har været til numerolog: Nu hedder hun noget helt andet","http://www.bt.dk/underholdning/saseline-har-vaeret-til-numerolog-nu-hedder-hun-noget-helt-andet","Læs mere her.","images/image_568.jpg","Billedet indeholder sandsynligvis: en eller flere personer, ocean, himmel, nærbillede, friluftsliv og vand"
"En »elektricitets-fejl« i en tørretumbler. #StopClickBait","29-09-2016 14:44","","","","b.dk","Årsagen til branden på Svinkløv Badehotel er fundet","http://www.b.dk/nationalt/aarsagen-til-branden-paa-svinkloev-badehotel-er-fundet","En historisk perle brændte ned for tre dage siden. Nu har politiets kriminal-teknikere fundet årsagen til branden på Svinkløv Badehotel.","images/image_569.jpg","Billedet indeholder sandsynligvis: himmel, sky og friluftsliv"
"Ifølge Toft: Mathias Zanka. #StopClickBait","28-09-2016 20:14","","","","sport.tv2.dk","Tofts karakterbog: Delaney scorer højt - men én anden var i særklasse","http://sport.tv2.dk/fodbold/2016-09-28-tofts-karakterbog-delaney-scorer-hoejt-men-en-anden-var-i-saerklasse","FC København rækker ud efter mere Champions League efter dette gruppespil.","images/image_570.jpg","Image may contain: one or more people and outdoor"
"Vennerne fra det lokale plejehjem han(og hun) besøgte hver Lørdag kom forbi. Han fik det derefter bedre. #StopClickBait","28-09-2016 10:28","","","","delbart.co","Hun sidder ved siden af sin døende morfar i sengen - så åbnes døren og ingen af dem tror deres egne øjne","http://delbart.co/2016/09/27/hun-sidder-ved-siden-af-sin-doende-morfar-i-sengen-sa-abnes-doren-og-ingen-af-dem-tror-deres-egne-ojne/","Rigtige venner er en gave, man ikke kan købe for penge. Der er intet i verden, der er lige så værdifuldt som den kærlighed, man får fra andre mennesker. Denne historie om pigen og hendes morfar viser dette meget tydeligt.","images/image_571.jpg","Billedet indeholder sandsynligvis: en eller flere personer og nærbillede"
"Fem. #StopClickBait","28-09-2016 09:00","","","","bt.dk","Skuespiller Anne Sofie Espersen afslører: Så mange har jeg haft sex med","http://www.bt.dk/film-og-tv/skuespiller-anne-sofie-espersen-afsloerer-saa-mange-har-jeg-haft-sex-med","Læs mere her.","images/image_572.jpg","Billedet indeholder sandsynligvis: en eller flere personer og nærbillede"
"Hun blev bedt om at gå op på første sal. #StopClickBait","27-09-2016 22:08","","","","bt.dk","Kristine ville amme sin lille datter på café i Aarhus - svaret fra personalet får internettet til at rase","http://www.bt.dk/danmark/kristine-ville-amme-sin-lille-datter-paa-cafe-i-aarhus-svaret-fra-personalet-faar-","Læs mere her.","images/image_573.jpg","Billedet indeholder sandsynligvis: en eller flere personer og nærbillede"
"Vennen havde børneporno på sin telefon. #StopClickBait","27-09-2016 09:08","","","","bt.dk","Hun tog en selfie med vennens mobil: Da hun så billederne, ringede hun til politiet","http://www.bt.dk/udland/hun-tog-en-selfie-med-vennens-mobil-da-hun-saa-billederne-ringede-hun-til-politiet","","",""
"Chefens veninde på snapchat fra byen. #StopClickBait","22-09-2016 07:43","","","","bt.dk","Danny meldte sig syg på arbejde: Men én kvinde havde allerede afsløret ham","http://www.bt.dk/content/item/1000152","Læs mere her.","images/image_574.jpg","Image may contain: one or more people and closeup"
"Bjørnemor i baggrunden. #StopClickBait","13-09-2016 21:00","","","","omtalenyheder.dk","Dette billede er gået verden rundt - Du vil få et chok når du ser hvorfor!","http://omtalenyheder.dk/billede-gaaet-verden-rundt-du-faa-chok-naar-du-ser-hvorfor/","Dette billede er gået verden rundt, og det kan man vidst roligt sige, at der","images/image_575.jpg","Billedet indeholder sandsynligvis: en eller flere personer og folk, der sidder"
"De får et kram for at køre med hjelm. #StopClickBait","13-09-2016 20:36","","","","nyheder.tv2.dk","Cyklister tror de skal have en bøde, men så bliver de overrasket af politimand Jørgen","http://nyheder.tv2.dk/samfund/2016-09-12-cyklister-tror-de-skal-have-en-boede-men-saa-bliver-de-overrasket-af-politimand","Rådet for Sikker Trafik og Nordsjællands Politi bruger ny taktik for at få danskerne til at køre med cykelhjelm.","images/image_576.jpg","Billedet indeholder sandsynligvis: en eller flere personer og friluftsliv"
"Der var en død kat indeni. #StopClickBait","09-09-2016 09:41","","","","bt.dk","Leverede brugt komfur tilbage: Medarbejderne opdagede uhyggelig hemmelighed","http://www.bt.dk/udland/leverede-brugt-komfur-tilbage-medarbejderne-opdagede-uhyggelig-hemmelighed","Læs mere her.","images/image_577.jpg","Billedet indeholder sandsynligvis: striber"
"Sin søn, som stadig er i live. #StopClickBait","05-09-2016 07:14","","","","dk.newsner.com","Død mor fundet under murbrokkerne - hvad hun holder i hænderne chokerer alle","http://dk.newsner.com/dod-mor-fundet-under-murbrokkerne-hvad-hun-holder-i-haenderne-chokerer-alle/om/nyheder","Tårerne trillede ned af kinderne, da jeg læste dette.","images/image_578.jpg","Billedet indeholder sandsynligvis: en eller flere personer, folk, der sidder og barn"
"At dø. #StopClickBait","29-08-2016 09:44","","","","bt.dk","Verdens ældste mand er 146 år: Og han har kun ét ønske tilbage","http://www.bt.dk/udland/verdens-aeldste-mand-er-146-aar-og-han-har-kun-et-oenske-tilbage","Læs mere her.","images/image_579.jpg","Billedet indeholder sandsynligvis: en eller flere personer og ryger"
"Seriøst overveje at opdatere til iOS 9.3.5 #StopClickBait","27-08-2016 09:08","","","","newsbreak.dk","Ny Apple-sikkerhedsopdatering efter alvorligt angreb - Newsbreak.dk","http://newsbreak.dk/ny-apple-sikkerhedsopdatering-efter-alvorligt-angreb/","En aktivist har været udsat for et hacker-angreb, der har brudt Apples stærkeste sikkerhedsforanstaltninger.","images/image_580.jpg","Billedet indeholder sandsynligvis: en eller flere personer og telefon"
"Butikschefen smider mor og datter ud af butikken. #StopClickBait","22-08-2016 09:14","","","","dk.newsner.com","Mor og datter håner overvægtig kvinde, som prøver brudekjoler. Denne butikschef burde hyldes af alle.","http://dk.newsner.com/mor-og-datter-haner-overvaegtig-kvinde-som-prover-brudekjoler-denne-butikschef-burde-hyldes-af-alle/om/nyheder","Var det retfærdigt gjort?","images/image_581.jpg","Billedet indeholder sandsynligvis: en eller flere personer, blomst og bryllup"
"Han fremførte sangen ""I loved her first"" på tegnsprog. ""Nægtede"" er dog ret så tæt på en løgn som det kan komme. Detaljer(og original video med baggrundshistorie) som altid i kommentarerne. #StopClickBait","07-08-2016 11:45","","","","stopclickbait.com","#StopClickBait - A network dedicated to eradicating clickbait from the…","http://stopclickbait.com/index.html","","images/image_582.jpg","Texto alt automático indisponível."
"Sukker i kaffen (3 stk. pr kop, 15 kopper om dagen). #StopClickBait","03-08-2016 16:39","","","","ekstrabladet.dk","Overvægtig mor tabte syv kjolestørrelser ved at droppe én ting","http://ekstrabladet.dk/kup/sundhed/overvaegtig-mor-tabte-syv-kjolestoerrelser-ved-at-droppe-en-ting/6221075","En 28-årig mor til tre droppede én ting fra sin usunde livsstil og tabte 50 kilo","images/image_583.jpg","Image may contain: one or more people"
"Ingen. #StopClickBait","03-08-2016 07:37","","","","mx.dk","Så mange matches har lækre Zac Efron fået på Tinder - MX.dk","http://www.mx.dk/underholdning/kendte/story/26239209","Det er åbenbart ikke altid let at være en lækker Hollywood-stjerne, når det kommer til dating.","images/image_584.jpg","Image may contain: one or more people and closeup"
"De danser og mimer til Shake It Off. Bedstemoren 'i midten' er blot hovedpersonen. #StopClickBait","02-08-2016 20:00","","","","dagens.dk","Ni 80-årige kvinder ifører sig hvide strutskørter - men hold så øje med bedstemoren i midten","http://www.dagens.dk/viralt/ni-80-%C3%A5rige-kvinder-if%C3%B8rer-sig-hvide-strutsk%C3%B8rter-men-hold-s%C3%A5-%C3%B8je-med-bedstemoren-i-midten","Viralt | Skrevet af Ninna Andreasen den 2. august 2016 - 17:19 Foto: YouTube Se også: Sønnen tænder kameraet under køretur med mor - hold øje med hendes ansigt, når han skruer op for radioen Dagens Talent, Dagens grin Dommeren ser 14-åriges hænder ryster ukontrollabelt - kan ikke tro sine øre, da ha...","images/image_585.jpg","Billedet indeholder sandsynligvis: en eller flere personer"
"Labrador retriever, grundet racens popularitet. #StopClickBait","02-08-2016 18:00","","","","dagens.dk","Denne hunderace bider flest mennekser: Svaret vil nok overraske dig","http://www.dagens.dk/viralt/denne-hunderace-bider-flest-mennekser-svaret-vil-nok-overraske-dig","Viralt | Skrevet af Nils Würtzenfeld den 2. august 2016 - 17:08 Foto: Shutterstock Se også: Kvinde efterlader sine hunde i bilen for at handle: Det kom hun hurtigt til at fortryde Hunde Boxeren bliver ført i vidneskranken: Men se så, hvad den gør, da et barn sætter sig ved siden af terapihund, Hunde...","images/image_586.jpg","Billedet indeholder sandsynligvis: hund og friluftsliv"
"Miami. #StopClickBait","02-08-2016 17:03","","","","mx.dk","Statens Serum Institut advarer gravide: Her må du ikke rejse hen - MX.dk","http://www.mx.dk/ritzau/nyheder/story/31445848","Statens Serum Institut fraråder nu gravide at rejse til udbrudsramt område i Miami på grund af zikavirus.","images/image_587.jpg","Billedet indeholder sandsynligvis: en eller flere personer, nærbillede og indendørs"
"Ler sammen. #StopClickBait","02-08-2016 09:06","","","","mx.dk","Kærester som gør dette sammen er lykkeligere - MX.dk","http://www.mx.dk/nyheder/danmark/story/26259667","Nej, det handler ikke om at have sex eller give hinanden bunker af komplimenter...","images/image_588.jpg","Billedet indeholder sandsynligvis: en eller flere personer, folk, der sover, nærbillede og friluftsliv"
"Hans hjem var en gang(for 40 år siden) en kirke, så det er blevet en gym i Pokémon Go. #StopClickBait","28-07-2016 11:02","","","","mx.dk","Uønskede gæster: Derfor invaderes hans hjem af Pokemon-spillere - MX.dk","http://www.mx.dk/nyheder/global/story/10665780","Ved en tilfældighed mærker en mand nu konsekvensen af, at Pokemon-spillet er blevet ekstremt populært.","images/image_589.jpg","Billedet indeholder sandsynligvis: en eller flere personer og telefon"
"Nøjes med at drikke et glas champagne og et shot vodka. #StopClickBait","28-07-2016 09:42","","","","bt.dk","Dansk supermodel afslører fest-tricket til at drikke - uden at tage på","http://www.bt.dk/kendte/dansk-supermodel-afsloerer-fest-tricket-til-at-drikke-uden-at-tage-paa","Læs mere her.","images/image_590.jpg","Billedet indeholder sandsynligvis: en eller flere personer, ocean, himmel, solbriller, sky, friluftsliv, vand, natur og nærbillede"
"Dog kun ved højresving, og kun i bestemte(godkendte) kryds. #StopClickBait","28-07-2016 08:37","","","","jyllands-posten.dk","Om godt en måned bliver det lovligt at køre over for rødt lys på cykel","https://jyllands-posten.dk/indland/trafik/ECE8870949/ulovlige-hoejresving-bliver-gjort-lovlige/","Hvad mange cyklister allerede gør i dag, bliver formentlig lovligt at gøre om godt en måned.","images/image_591.jpg","Billedet indeholder sandsynligvis: en eller flere personer, træ, cykel og friluftsliv"
"Hele vindruer. #StopClickBait","27-07-2016 21:01","","","","dk.newsner.com","2-årig dreng døde da han spiste populær frugt. Nu advares alle forældre mod at lade børn spise dette....","http://dk.newsner.com/2-arig-dreng-dode-efter-en-familieudflugt-nu-advares-alle-foraeldre-om-livsfarlig-mad-fdb82167-52c3-4d76-8dbb-7a81166fc682","Det skulle have været en hyggelig familiemiddag på Pizza Hut. Men for forældrene skulle denne dag blive forvandlet til et mareridt, de aldrig glemmer.","images/image_592.jpg","Billedet indeholder sandsynligvis: en eller flere personer og nærbillede"
